0|000831|20190930|0.062700|20191030|20190802|20190807||20190703|0.05|20200203||
0|000833|20190930|0.077400|20191030|20190705|||20190529|0.19|20200203||
0|000835|20190930|-0.127000|20191031|20200121|20200122|20180205|20190419|46.48|20200203|20200204|6
0|000836|20190930|0.034400|20191030|20191028|||20190416|-27.00|20200203||
0|000837|20190930|-0.008300|20191030|20190325|||||20200203|20200123|9
0|000838|20190930|0.027500|20191029|20190704|||20190410|0.40|20200203||
0|000839|20190930|0.020800|20191031|20190321|||20190306|0.10|20200203|20200123|2
0|000848|20190930|0.370000|20191023|20151221|||||20200203||
0|000850|20190930|0.293000|20191029|20200204|||||20200203|20200122|1
0|000851|20190930|0.030000|20191018|20191023|20191023||20190307|5.00|20200203|20200131|1
0|000852|20190930|0.044600|20191031|20190530|||||20200203|20200123|1
0|000856|20190930|0.027100|20191024|20191011|20191011||||20200203|20200107|13
0|000858|20190930|3.232000|20191031|20150710|||||20200203||
0|000859|20190930|0.099800|20191025|20191210|20191219||20190617|1333.94|20200203|20200111|4
0|000860|20190930|0.896100|20191026|20200117|20200117||||20200203||
0|000861|20190930|0.053600|20191031|20190612|20190926||||20200203||
0|000862|20190930|0.033100|20191029|20190910|20190910|20190604|||20200203||
0|000863|20190930|0.250000|20191025|20190912|20190912||20191217|-44.03|20200203|20200123|8
0|000868|20190930|0.180000|20191029|20200107|20200108||20191220|-732.55|20200204|20200121|8
0|000869|20190930|1.060000|20191030|20151201|||||20200203||
0|000875|20190930|0.137900|20191030|20200113|20200113||||20200203||
0|000876|20190930|0.740000|20191031|20190510|20191025||20191108|-948.74|20200203|20200123|1
0|000877|20190930|1.126100|20191024|20190611|||||20200203|20200122|3
